"Gene.stable.ID","Gene.name"
"ENSMMUG00000014141","PYDC2"
"ENSMMUG00000038026","MIR5047"
"ENSMMUG00000013857","GCLM"
"ENSMMUG00000021921","LRRC40"
"ENSMMUG00000004984","ELF2"
"ENSMMUG00000062928","Metazoa_SRP"
"ENSMMUG00000013359","SLC11A1"
"ENSMMUG00000053287","CHAD"
"ENSMMUG00000050179","TMEM45B"
"ENSMMUG00000052188","LSM11"
"ENSMMUG00000059081","ETV3L"
"ENSMMUG00000001047","ZBTB42"
"ENSMMUG00000061405","PEAR1"
"ENSMMUG00000030587","IGHV4-4"
"ENSMMUG00000030587","IGHV4-59"
"ENSMMUG00000030587","IGHV4-61"
"ENSMMUG00000002061","PCSK7"
"ENSMMUG00000064029","RNU2-35P"
"ENSMMUG00000033030","RNU6-287P"
"ENSMMUG00000011434","LEFTY1"
"ENSMMUG00000011434","LEFTY2"
"ENSMMUG00000016997","DCN"
"ENSMMUG00000050672","NDUFC2-KCTD14"
"ENSMMUG00000050672","NDUFC2"
"ENSMMUG00000052633","C4orf33"
"ENSMMUG00000015108","SVOP"
"ENSMMUG00000013852","SRSF11"
"ENSMMUG00000057425","APOA5"
"ENSMMUG00000061391","ANKRD49"
"ENSMMUG00000027866","AC079945.1"
"ENSMMUG00000049594","RN7SL351P"
"ENSMMUG00000009365","SPDL1"
"ENSMMUG00000050290","ZNF670"
"ENSMMUG00000058359","C17orf67"
"ENSMMUG00000004516","APOA2"
"ENSMMUG00000008569","TAF1C"
"ENSMMUG00000028538","SNORA70"
"ENSMMUG00000009027","BRIP1"
"ENSMMUG00000008714","ADORA1"
"ENSMMUG00000001664","AADAC"
"ENSMMUG00000017421","TSPAN2"
"ENSMMUG00000018955","EEF1AKMT4-ECE2"
"ENSMMUG00000018955","ECE2"
"ENSMMUG00000010978","S100A2"
"ENSMMUG00000033365","MIR944"
"ENSMMUG00000024433","SNORA70G"
"ENSMMUG00000003421","ANKRD40"
"ENSMMUG00000001761","MYO1B"
"ENSMMUG00000008611","RIF1"
"ENSMMUG00000021290","COL5A2"
"ENSMMUG00000006579","PYGO2"
"ENSMMUG00000062813","RNU1-33P"
"ENSMMUG00000007085","ZBTB16"
"ENSMMUG00000007549","RPS11"
"ENSMMUG00000010918","PRCC"
"ENSMMUG00000021426","SLC41A1"
"ENSMMUG00000042218","TENM4"
"ENSMMUG00000024436","Y_RNA"
"ENSMMUG00000056537","Metazoa_SRP"
"ENSMMUG00000056152","Y_RNA"
"ENSMMUG00000020294","PIK3R4"
"ENSMMUG00000013882","SWT1"
"ENSMMUG00000021423","PLA2G4A"
"ENSMMUG00000012847","SLC41A3"
"ENSMMUG00000046626","LIPH"
"ENSMMUG00000013808","SH3BP4"
"ENSMMUG00000050612","Metazoa_SRP"
"ENSMMUG00000018257","CSRP2"
"ENSMMUG00000023045","ZBBX"
"ENSMMUG00000007483","INHA"
"ENSMMUG00000054902","NMBR"
"ENSMMUG00000062217","HDDC3"
"ENSMMUG00000039526","TCTN1"
"ENSMMUG00000003708","PDE7B"
"ENSMMUG00000013055","ME3"
"ENSMMUG00000019882","CBX1"
"ENSMMUG00000028729","KLK4"
"ENSMMUG00000055295","PRR23C"
"ENSMMUG00000062706","MIR522"
"ENSMMUG00000017404","IQCA1"
"ENSMMUG00000027462","Y_RNA"
"ENSMMUG00000011894","CIBAR2"
"ENSMMUG00000011169","TIAM2"
"ENSMMUG00000011667","MYF6"
"ENSMMUG00000032634","MIR671"
"ENSMMUG00000017477","GAB2"
"ENSMMUG00000048480","RN7SL776P"
"ENSMMUG00000059888","NGRN"
"ENSMMUG00000059260","CLDN11"
"ENSMMUG00000050084","Metazoa_SRP"
"ENSMMUG00000006369","ARHGAP29"
"ENSMMUG00000045569","EPM2A"
"ENSMMUG00000015842","TRIP12"
"ENSMMUG00000014908","SPATA33"
"ENSMMUG00000007142","SNX9"
"ENSMMUG00000007288","INPP1"
"ENSMMUG00000007393","AGA"
"ENSMMUG00000016767","GALNTL6"
"ENSMMUG00000054556","Y_RNA"
"ENSMMUG00000061451","BTNL8"
"ENSMMUG00000058320","RNU6-506P"
"ENSMMUG00000000401","GAS8"
"ENSMMUG00000021228","GEMIN5"
"ENSMMUG00000021577","DHCR24"
"ENSMMUG00000012937","PRR12"
"ENSMMUG00000022170","PFKFB2"
"ENSMMUG00000018901","FGD6"
"ENSMMUG00000021972","DGKG"
"ENSMMUG00000012157","USP29"
"ENSMMUG00000018309","FAM189B"
"ENSMMUG00000040591","RN7SL815P"
"ENSMMUG00000012659","ITGA2B"
"ENSMMUG00000016089","CHRNB2"
"ENSMMUG00000051479","Metazoa_SRP"
"ENSMMUG00000051479","RN7SL656P"
"ENSMMUG00000051479","RN7SL199P"
"ENSMMUG00000051479","RN7SL270P"
"ENSMMUG00000051479","RN7SL404P"
"ENSMMUG00000049268","CD3D"
"ENSMMUG00000018239","CEP83"
"ENSMMUG00000052324","MARVELD3"
"ENSMMUG00000010576","CEP170B"
"ENSMMUG00000021073","RASAL2"
"ENSMMUG00000022147","CHRND"
"ENSMMUG00000055447","MDM2"
"ENSMMUG00000062168","OR2L8"
"ENSMMUG00000062168","OR2L3"
"ENSMMUG00000031296","CASP8"
"ENSMMUG00000015632","PTPN14"
"ENSMMUG00000022806","PTPRN2"
"ENSMMUG00000050972","RTP2"
"ENSMMUG00000023435","AGXT"
"ENSMMUG00000027118","MIR490"
"ENSMMUG00000060547","Metazoa_SRP"
"ENSMMUG00000002250","B3GAT1"
"ENSMMUG00000012698","CCDC185"
"ENSMMUG00000033417","MIR942"
"ENSMMUG00000019860","PRKAB1"
"ENSMMUG00000001991","KLK15"
"ENSMMUG00000061556","ANKLE2"
"ENSMMUG00000056589","CRIP1"
"ENSMMUG00000056589","AL928654.3"
"ENSMMUG00000012491","KLF14"
"ENSMMUG00000050054","Metazoa_SRP"
"ENSMMUG00000035742","AL365436.3"
"ENSMMUG00000009212","CCDC92"
"ENSMMUG00000014660","FN3KRP"
"ENSMMUG00000023996","SNORD20"
"ENSMMUG00000042476","RN7SL734P"
"ENSMMUG00000007258","BOLA1"
"ENSMMUG00000052495","JPH3"
"ENSMMUG00000000652","SERBP1"
"ENSMMUG00000009477","KIF26A"
"ENSMMUG00000014455","IFT46"
"ENSMMUG00000019396","PPP1R2B"
"ENSMMUG00000025456","Y_RNA"
"ENSMMUG00000022110","PPP1R14C"
"ENSMMUG00000009760","ATP13A5"
"ENSMMUG00000048019","TPRX1"
"ENSMMUG00000023009","SCRN3"
"ENSMMUG00000010513","RPE"
"ENSMMUG00000016102","KCNH1"
"ENSMMUG00000016102","AL590132.1"
"ENSMMUG00000016102","AC092017.2"
"ENSMMUG00000011797","VAT1L"
"ENSMMUG00000001302","SI"
"ENSMMUG00000044962","CWC15"
"ENSMMUG00000021912","TMEM192"
"ENSMMUG00000004222","TBXAS1"
"ENSMMUG00000041198","MRAS"
"ENSMMUG00000037001","RNU7-27P"
"ENSMMUG00000060352","RNU6-162P"
"ENSMMUG00000060352","RNU6-267P"
"ENSMMUG00000052597","IGHV3-73"
"ENSMMUG00000014056","AC093155.3"
"ENSMMUG00000001293","ATG16L2"
"ENSMMUG00000017928","RPL13"
"ENSMMUG00000004430","ZNF701"
"ENSMMUG00000033071","AL121933.1"
"ENSMMUG00000037202","AL133320.1"
"ENSMMUG00000012305","IGF1R"
"ENSMMUG00000011580","ISY1-RAB43"
"ENSMMUG00000011580","ISY1"
"ENSMMUG00000043979","RN7SL464P"
"ENSMMUG00000044304","AASS"
"ENSMMUG00000014952","NUP210L"
"ENSMMUG00000016188","NR5A2"
"ENSMMUG00000023036","SLC25A3"
"ENSMMUG00000037299","RNU7-82P"
"ENSMMUG00000000506","MOGAT2"
"ENSMMUG00000014053","KCNJ16"
"ENSMMUG00000018460","NCF2"
"ENSMMUG00000028750","IGSF23"
"ENSMMUG00000011122","ZNF862"
"ENSMMUG00000064796","S100A12"
"ENSMMUG00000057454","TMEM160"
"ENSMMUG00000027711","Y_RNA"
"ENSMMUG00000063008","APOD"
"ENSMMUG00000017643","CCDC28A"
"ENSMMUG00000016300","MGAT5B"
"ENSMMUG00000009496","CEP41"
"ENSMMUG00000060090","NPY1R"
"ENSMMUG00000019377","CPA4"
"ENSMMUG00000001915","CLDN1"
"ENSMMUG00000020740","ATP6V1A"
"ENSMMUG00000008297","HOMER2"
"ENSMMUG00000020924","PSMB4"
"ENSMMUG00000046691","RN7SL520P"
"ENSMMUG00000034385","RNU2-20P"
"ENSMMUG00000055518","S100A14"
"ENSMMUG00000062489","Metazoa_SRP"
"ENSMMUG00000049960","Y_RNA"
"ENSMMUG00000008531","FCAR"
"ENSMMUG00000058169","CCDC115"
"ENSMMUG00000009935","NLRP8"
"ENSMMUG00000000850","SST"
"ENSMMUG00000051717","Metazoa_SRP"
"ENSMMUG00000050641","THG1L"
"ENSMMUG00000044778","S100A8"
"ENSMMUG00000023572","IL24"
"ENSMMUG00000017646","SLC17A8"
"ENSMMUG00000063855","ZZZ3"
"ENSMMUG00000058372","Metazoa_SRP"
"ENSMMUG00000011773","HTR2B"
"ENSMMUG00000004442","WFDC1"
"ENSMMUG00000057595","MIR515-2"
"ENSMMUG00000005346","PHACTR2"
"ENSMMUG00000019662","LGALS3BP"
"ENSMMUG00000016925","LAMB3"
"ENSMMUG00000052618","RNU6-1188P"
"ENSMMUG00000018080","DAP3"
"ENSMMUG00000002003","USF1"
"ENSMMUG00000042048","PDIA4"
"ENSMMUG00000013879","TRMT1L"
"ENSMMUG00000008360","ROPN1"
"ENSMMUG00000008360","ROPN1B"
"ENSMMUG00000041519","ZNF354A"
"ENSMMUG00000023350","EFNA3"
"ENSMMUG00000033185","RNU6-1123P"
"ENSMMUG00000038492","LYPD6"
"ENSMMUG00000053737","BARHL2"
"ENSMMUG00000018568","MAP3K2"
"ENSMMUG00000017564","TBCCD1"
"ENSMMUG00000017833","ATP1A4"
"ENSMMUG00000000244","F13B"
"ENSMMUG00000015921","CBR4"
"ENSMMUG00000052576","FAM71A"
"ENSMMUG00000009095","OAZ3"
"ENSMMUG00000026566","AC012157.1"
"ENSMMUG00000005136","TCAF1"
"ENSMMUG00000061173","SPPL2C"
"ENSMMUG00000013733","SPATA4"
"ENSMMUG00000052516","RNU6-792P"
"ENSMMUG00000052017","DUX4"
"ENSMMUG00000007340","IL18BP"
"ENSMMUG00000005008","CREB3L4"
"ENSMMUG00000032902","U3"
"ENSMMUG00000064206","TSEN15"
"ENSMMUG00000063343","RNU6-474P"
"ENSMMUG00000012054","ACTG1"
"ENSMMUG00000016749","NLRP13"
"ENSMMUG00000008995","MEOX1"
"ENSMMUG00000042670","RN7SL432P"
"ENSMMUG00000010156","FNDC7"
"ENSMMUG00000013980","MAT2B"
"ENSMMUG00000013736","ASB5"
"ENSMMUG00000025650","AC020634.1"
"ENSMMUG00000059720","Metazoa_SRP"
"ENSMMUG00000057209","ARL17B"
"ENSMMUG00000057209","ARL17A"
"ENSMMUG00000010174","INTS7"
"ENSMMUG00000000121","OTOGL"
"ENSMMUG00000006347","STAB2"
"ENSMMUG00000018050","MTNR1A"
"ENSMMUG00000015179","PAWR"
"ENSMMUG00000005983","GRIN2D"
"ENSMMUG00000051655","Y_RNA"
"ENSMMUG00000018663","EEFSEC"
"ENSMMUG00000010096","RPAP2"
"ENSMMUG00000021641","PRELP"
"ENSMMUG00000001739","ATP2A2"
"ENSMMUG00000016751","MAP3K3"
"ENSMMUG00000049728","NLRP2"
"ENSMMUG00000023811","BOLL"
"ENSMMUG00000053279","SNORA70H"
"ENSMMUG00000060927","RNU6-231P"
"ENSMMUG00000031528","PLA2G1B"
"ENSMMUG00000033220","U8"
"ENSMMUG00000016823","LPP"
"ENSMMUG00000064685","COX6A1"
"ENSMMUG00000060180","RNU6-1049P"
"ENSMMUG00000060180","RNU6-473P"
"ENSMMUG00000060180","RNU6-848P"
"ENSMMUG00000060180","RNU6-127P"
"ENSMMUG00000060180","RNU6-617P"
"ENSMMUG00000026741","SNORA4"
"ENSMMUG00000006639","NIF3L1"
"ENSMMUG00000011716","RTN2"
"ENSMMUG00000018666","RUFY1"
"ENSMMUG00000006957","UNG"
"ENSMMUG00000060756","Metazoa_SRP"
"ENSMMUG00000009564","NMD3"
"ENSMMUG00000059354","RNU6-830P"
"ENSMMUG00000006851","SPOCK3"
"ENSMMUG00000057091","RNU6-247P"
"ENSMMUG00000063052","CPO"
"ENSMMUG00000019736","SHANK2"
"ENSMMUG00000002958","CACNG1"
"ENSMMUG00000055227","H3-4"
"ENSMMUG00000054176","METTL8"
"ENSMMUG00000006723","SLC8B1"
"ENSMMUG00000000829","SMARCA5"
"ENSMMUG00000048727","RN7SL253P"
"ENSMMUG00000064856","KLK14"
"ENSMMUG00000005335","ZSCAN4"
"ENSMMUG00000059644","KDM4E"
"ENSMMUG00000024627","Y_RNA"
"ENSMMUG00000002514","METTL25"
"ENSMMUG00000064874","OR2T6"
"ENSMMUG00000013680","FAM151A"
"ENSMMUG00000033298","RNU6-1001P"
"ENSMMUG00000054844","ATP5PD"
"ENSMMUG00000017124","SART3"
"ENSMMUG00000018128","NR1I3"
"ENSMMUG00000049790","RN7SL447P"
"ENSMMUG00000057631","MTARC2"
"ENSMMUG00000010729","RGS7"
"ENSMMUG00000055913","WNT10A"
"ENSMMUG00000010247","CEACAM19"
"ENSMMUG00000000065","CCDC181"
"ENSMMUG00000020601","COQ5"
"ENSMMUG00000023078","ZNF639"
"ENSMMUG00000020408","HPGD"
"ENSMMUG00000017314","NEGR1"
"ENSMMUG00000021637","NRROS"
"ENSMMUG00000041867","CA5A"
"ENSMMUG00000004093","NEDD1"
"ENSMMUG00000060284","APOBEC4"
"ENSMMUG00000014880","SORL1"
"ENSMMUG00000034183","RNU6-172P"
"ENSMMUG00000054634","LCE1F"
"ENSMMUG00000054634","LCE1E"
"ENSMMUG00000060817","CFAP97D1"
"ENSMMUG00000016913","HTR4"
"ENSMMUG00000012290","GLIPR1L2"
"ENSMMUG00000004153","ATM"
"ENSMMUG00000019111","TRIM29"
"ENSMMUG00000006331","PAXIP1"
"ENSMMUG00000027281","MIR592"
"ENSMMUG00000006159","AC093884.1"
"ENSMMUG00000006159","WDFY1"
"ENSMMUG00000020721","CD302"
"ENSMMUG00000056940","LCE1F"
"ENSMMUG00000056940","LCE1E"
"ENSMMUG00000060319","Metazoa_SRP"
"ENSMMUG00000035674","AP000997.1"
"ENSMMUG00000001926","RNPEP"
"ENSMMUG00000003101","PVR"
"ENSMMUG00000051955","RAB35"
"ENSMMUG00000010843","HNRNPH1"
"ENSMMUG00000012423","ZNF804A"
"ENSMMUG00000055984","SLC35D3"
"ENSMMUG00000022562","IL1RAP"
"ENSMMUG00000024707","SNORA72"
"ENSMMUG00000036224","RNU6-927P"
"ENSMMUG00000001923","LMOD1"
"ENSMMUG00000017383","LMO4"
"ENSMMUG00000061868","OR8G5"
"ENSMMUG00000014735","CPT1C"
"ENSMMUG00000013650","SLC6A15"
"ENSMMUG00000042245","MB21D2"
"ENSMMUG00000003383","NXPH3"
"ENSMMUG00000006715","MYBPC2"
"ENSMMUG00000056380","BOK"
"ENSMMUG00000050870","RNU6-1200P"
"ENSMMUG00000011283","C16orf74"
"ENSMMUG00000005801","GNPAT"
"ENSMMUG00000036099","RNU6-531P"
"ENSMMUG00000003386","LRRFIP1"
"ENSMMUG00000004835","S100A7L2"
"ENSMMUG00000039042","PATE4"
"ENSMMUG00000017259","DNAJC6"
"ENSMMUG00000018029","APLP2"
"ENSMMUG00000064883","NKX2-5"
"ENSMMUG00000049342","POP5"
"ENSMMUG00000043952","ZRANB2"
"ENSMMUG00000011286","DDIT3"
"ENSMMUG00000025629","Y_RNA"
"ENSMMUG00000026944","MIR197"
"ENSMMUG00000057889","SMIM23"
"ENSMMUG00000060276","PID1"
"ENSMMUG00000013962","DENND1B"
"ENSMMUG00000025709","Y_RNA"
"ENSMMUG00000002481","HIPK2"
"ENSMMUG00000055815","RNY3P13"
"ENSMMUG00000005674","CEP43"
"ENSMMUG00000060028","TRBV24-1"
"ENSMMUG00000062302","RNU6-339P"
"ENSMMUG00000015428","SYMPK"
"ENSMMUG00000006687","SMARCD3"
"ENSMMUG00000003289","ITGB3"
"ENSMMUG00000003289","AC068234.1"
"ENSMMUG00000053494","ZFPM1"
"ENSMMUG00000019650","UBE3B"
"ENSMMUG00000018378","PRKCA"
"ENSMMUG00000015380","PSRC1"
"ENSMMUG00000016271","CLEC5A"
"ENSMMUG00000026376","RNU6-1329P"
"ENSMMUG00000012521","PANK3"
"ENSMMUG00000021700","UBLCP1"
"ENSMMUG00000008547","GASK1B"
"ENSMMUG00000015512","BAIAP2"
"ENSMMUG00000043342","LAIR1"
"ENSMMUG00000061250","ABRACL"
"ENSMMUG00000062897","TRBV11-1"
"ENSMMUG00000062232","SYDE2"
"ENSMMUG00000012822","PLCL1"
"ENSMMUG00000055072","Metazoa_SRP"
"ENSMMUG00000021998","MAML3"
"ENSMMUG00000011663","MVK"
"ENSMMUG00000058655","Y_RNA"
"ENSMMUG00000062927","ARRDC4"
"ENSMMUG00000028593","MIR96"
"ENSMMUG00000017473","KCTD21"
"ENSMMUG00000061083","ADAM29"
"ENSMMUG00000019772","PLEKHG1"
"ENSMMUG00000004367","IL26"
"ENSMMUG00000047491","HTR3E"
"ENSMMUG00000013858","ABCA4"
"ENSMMUG00000063172","FCGRT"
"ENSMMUG00000026456","SNORD95"
"ENSMMUG00000018458","SMG7"
"ENSMMUG00000059202","RNY4P20"
"ENSMMUG00000017476","USP35"
"ENSMMUG00000053396","EGLN1"
"ENSMMUG00000051122","TRBV16"
"ENSMMUG00000062180","NGF"
"ENSMMUG00000020372","SDR42E1"
"ENSMMUG00000065075","GPBAR1"
"ENSMMUG00000018651","DDX6"
"ENSMMUG00000050165","ADAT2"
"ENSMMUG00000055446","CKAP4"
"ENSMMUG00000018803","RBBP5"
"ENSMMUG00000046821","ZNF469"
"ENSMMUG00000002268","AFMID"
"ENSMMUG00000003669","MSRB3"
"ENSMMUG00000019858","BTNL3"
"ENSMMUG00000002919","UBASH3B"
"ENSMMUG00000030902","NXPE2"
"ENSMMUG00000009413","FAXDC2"
"ENSMMUG00000010228","CLCN3"
"ENSMMUG00000008472","OR8A1"
"ENSMMUG00000034612","RNU4-55P"
"ENSMMUG00000022901","GLRB"
"ENSMMUG00000011544","WASL"
"ENSMMUG00000056199","TNNT2"
"ENSMMUG00000031297","CASP10"
"ENSMMUG00000005322","LEP"
"ENSMMUG00000015242","ELMOD2"
"ENSMMUG00000046774","RALB"
"ENSMMUG00000055443","GPR88"
"ENSMMUG00000010073","MTR"
"ENSMMUG00000021576","ROBO3"
"ENSMMUG00000025585","AC016180.1"
"ENSMMUG00000003571","NR1H4"
"ENSMMUG00000018147","TMEM237"
"ENSMMUG00000010161","GPSM2"
"ENSMMUG00000011050","SLITRK3"
"ENSMMUG00000017812","SF3B3"
"ENSMMUG00000012032","ATP13A3"
"ENSMMUG00000001436","ZNF665"
"ENSMMUG00000021017","AGK"
"ENSMMUG00000041335","RN7SL130P"
"ENSMMUG00000000039","MRPL24"
"ENSMMUG00000046478","WASHC3"
"ENSMMUG00000002244","EEA1"
"ENSMMUG00000007524","POLR2H"
"ENSMMUG00000013260","MPP3"
"ENSMMUG00000054086","RNU6-162P"
"ENSMMUG00000054086","RNU6-267P"
"ENSMMUG00000015470","CD84"
"ENSMMUG00000040181","DNAJB11"
"ENSMMUG00000040181","AC068631.2"
"ENSMMUG00000060498","RPS9"
"ENSMMUG00000056938","CRYGC"
"ENSMMUG00000031409","PIGZ"
"ENSMMUG00000061952","SP6"
"ENSMMUG00000064580","PGBD2"
"ENSMMUG00000025208","RNU6-312P"
"ENSMMUG00000051044","INSL5"
"ENSMMUG00000016696","MEF2D"
"ENSMMUG00000009473","BANP"
"ENSMMUG00000003075","CCDC9"
"ENSMMUG00000020068","OSTN"
"ENSMMUG00000062150","RNU6-858P"
"ENSMMUG00000010912","CCER1"
"ENSMMUG00000003702","EIF4A2"
"ENSMMUG00000001297","CADM3"
"ENSMMUG00000009511","ASB1"
"ENSMMUG00000002850","SLC26A11"
"ENSMMUG00000052641","TMEM242"
"ENSMMUG00000005266","NLRP7"
"ENSMMUG00000000902","PLA1A"
"ENSMMUG00000022740","TOB1"
"ENSMMUG00000025282","RNU1-42P"
"ENSMMUG00000011732","FLVCR1"
"ENSMMUG00000007858","UTP18"
"ENSMMUG00000056098","MIR556"
"ENSMMUG00000000391","DEF8"
"ENSMMUG00000005994","ST6GALNAC5"
"ENSMMUG00000050618","Y_RNA"
"ENSMMUG00000012750","ANAPC13"
"ENSMMUG00000061193","HSPB11"
"ENSMMUG00000055160","U2"
"ENSMMUG00000056767","GOLGA6L4"
"ENSMMUG00000011080","WDR75"
"ENSMMUG00000055842","OR14I1"
"ENSMMUG00000012645","RHOF"
"ENSMMUG00000057440","AC019080.2"
"ENSMMUG00000000722","RHBDD1"
"ENSMMUG00000059474","Metazoa_SRP"
"ENSMMUG00000055036","MAMSTR"
"ENSMMUG00000004415","TNIP3"
"ENSMMUG00000019585","ZNF496"
"ENSMMUG00000060302","ATP23"
"ENSMMUG00000051738","RNU7-62P"
"ENSMMUG00000060897","RNY1"
"ENSMMUG00000013487","SH3GLB1"
"ENSMMUG00000029059","TUBB3"
"ENSMMUG00000014999","ZC3H12D"
"ENSMMUG00000022886","TEDDM1"
"ENSMMUG00000010521","ARL5A"
"ENSMMUG00000062273","DCAKD"
"ENSMMUG00000001942","MBTD1"
"ENSMMUG00000000556","HAPLN3"
"ENSMMUG00000014003","ALG9"
"ENSMMUG00000014003","AP001781.2"
"ENSMMUG00000052139","UBTD2"
"ENSMMUG00000050269","TRBV14"
"ENSMMUG00000015020","RBM15"
"ENSMMUG00000052870","RNF169"
"ENSMMUG00000013049","FPR1"
"ENSMMUG00000061506","EVX2"
"ENSMMUG00000008334","GPR1"
"ENSMMUG00000006665","DEUP1"
"ENSMMUG00000007338","TXNIP"
"ENSMMUG00000002200","AC119674.2"
"ENSMMUG00000002200","PLPP3"
"ENSMMUG00000009278","C5AR1"
"ENSMMUG00000046254","SATB2"
"ENSMMUG00000007457","WWC1"
"ENSMMUG00000016033","TDRD5"
"ENSMMUG00000056295","Metazoa_SRP"
"ENSMMUG00000008069","UBE2E3"
"ENSMMUG00000053581","PIFO"
"ENSMMUG00000012538","UBE2U"
"ENSMMUG00000013252","DAW1"
"ENSMMUG00000019487","SLC27A3"
"ENSMMUG00000018725","MDM1"
"ENSMMUG00000014405","NEU4"
"ENSMMUG00000025712","Y_RNA"
"ENSMMUG00000056037","TMEM225"
"ENSMMUG00000012846","TCP1"
"ENSMMUG00000036178","RNU6-1098P"
"ENSMMUG00000021269","JOSD2"
"ENSMMUG00000010426","MBOAT7"
"ENSMMUG00000018951","ALG3"
"ENSMMUG00000040631","COL6A6"
"ENSMMUG00000001238","RNFT2"
"ENSMMUG00000063748","Metazoa_SRP"
"ENSMMUG00000003394","CFAP300"
"ENSMMUG00000049747","PRRG2"
"ENSMMUG00000012843","ACAT2"
"ENSMMUG00000041607","RN7SL654P"
"ENSMMUG00000057628","SNORD88C"
"ENSMMUG00000008923","THY1"
"ENSMMUG00000005519","CPA3"
"ENSMMUG00000049326","GIPC2"
"ENSMMUG00000018341","PLCH1"
"ENSMMUG00000015864","TMTC3"
"ENSMMUG00000025802","SNORD45C"
"ENSMMUG00000006328","DPP6"
"ENSMMUG00000053486","RNU6-675P"
"ENSMMUG00000011128","SCTR"
"ENSMMUG00000021525","POLD1"
"ENSMMUG00000018949","VWA5B2"
"ENSMMUG00000031445","ZNF891"
"ENSMMUG00000012270","RBM7"
"ENSMMUG00000022408","ST6GALNAC1"
"ENSMMUG00000017922","PTGIR"
"ENSMMUG00000001382","GJA8"
"ENSMMUG00000029767","FN3K"
"ENSMMUG00000059414","EFCAB9"
"ENSMMUG00000012633","FAM131B"
"ENSMMUG00000019457","EZR"
"ENSMMUG00000009394","SESN3"
"ENSMMUG00000004194","GHSR"
"ENSMMUG00000012729","LYST"
"ENSMMUG00000013282","RNF44"
"ENSMMUG00000049565","NUAK2"
"ENSMMUG00000022601","CREB1"
"ENSMMUG00000023089","PHGDH"
"ENSMMUG00000017026","FBRSL1"
"ENSMMUG00000018256","KPNA2"
"ENSMMUG00000017527","STAT6"
"ENSMMUG00000042030","IGHV3-48"
"ENSMMUG00000017734","MDH1B"
"ENSMMUG00000053567","RABIF"
"ENSMMUG00000013494","EZH2"
"ENSMMUG00000056344","UPK2"
"ENSMMUG00000059650","FMN2"
"ENSMMUG00000027582","SNORA38B"
"ENSMMUG00000046409","AC048338.1"
"ENSMMUG00000046409","VPS33A"
"ENSMMUG00000017245","P2RY14"
"ENSMMUG00000004448","TMEM144"
"ENSMMUG00000007900","SCNM1"
"ENSMMUG00000012890","SIRT7"
"ENSMMUG00000021636","SAP30BP"
"ENSMMUG00000007798","CLMP"
"ENSMMUG00000059234","TRBV25-1"
"ENSMMUG00000015134","SLC5A8"
"ENSMMUG00000053063","FOXL2"
"ENSMMUG00000015625","RNPEPL1"
"ENSMMUG00000036335","RNU7-80P"
"ENSMMUG00000054104","Metazoa_SRP"
"ENSMMUG00000008459","PLEKHM1"
"ENSMMUG00000002485","ZNF354C"
"ENSMMUG00000023469","HSP90B1"
"ENSMMUG00000006502","MYRFL"
"ENSMMUG00000010351","KANK4"
"ENSMMUG00000007325","AP002495.1"
"ENSMMUG00000005715","SLC22A2"
"ENSMMUG00000015976","TRIM45"
"ENSMMUG00000022062","TRAF3IP3"
"ENSMMUG00000060975","Metazoa_SRP"
"ENSMMUG00000008761","EXO1"
"ENSMMUG00000001180","DTX3"
"ENSMMUG00000036683","SNORA81"
"ENSMMUG00000023751","GRN"
"ENSMMUG00000012269","REXO2"
"ENSMMUG00000005224","TTC23"
"ENSMMUG00000021385","CA14"
"ENSMMUG00000004157","NPAT"
"ENSMMUG00000004659","FES"
"ENSMMUG00000009357","SHANK1"
"ENSMMUG00000003947","ATF2"
"ENSMMUG00000020951","NUAK1"
"ENSMMUG00000049451","CBLC"
"ENSMMUG00000016428","GRM1"
"ENSMMUG00000033245","RNU6-763P"
"ENSMMUG00000063159","PDCD1"
"ENSMMUG00000018967","UBE2O"
"ENSMMUG00000054371","Metazoa_SRP"
"ENSMMUG00000015344","CERKL"
"ENSMMUG00000037175","RNU6-1045P"
"ENSMMUG00000001927","XRCC5"
"ENSMMUG00000000184","LRCH3"
"ENSMMUG00000005805","HYDIN"
"ENSMMUG00000045031","Metazoa_SRP"
"ENSMMUG00000050538","CYP2E1"
"ENSMMUG00000035331","RNU6-570P"
"ENSMMUG00000016621","TMBIM4"
"ENSMMUG00000023613","C6orf118"
"ENSMMUG00000005099","TAOK3"
"ENSMMUG00000051857","TIPRL"
"ENSMMUG00000059680","RN7SL134P"
"ENSMMUG00000021945","EPS8L1"
"ENSMMUG00000059111","GRPEL2"
"ENSMMUG00000052426","RGS21"
"ENSMMUG00000001569","IFI44L"
"ENSMMUG00000064887","RNA5S14"
"ENSMMUG00000036502","AC090985.1"
"ENSMMUG00000016871","ALPP"
"ENSMMUG00000016871","ALPG"
"ENSMMUG00000009734","BPTF"
"ENSMMUG00000017841","DCAF8"
"ENSMMUG00000002455","CHI3L2"
"ENSMMUG00000026130","SNORD15A"
"ENSMMUG00000001671","CHCHD3"
"ENSMMUG00000005002","DENND4B"
"ENSMMUG00000049699","TXNL4B"
"ENSMMUG00000047025","RN7SL372P"
"ENSMMUG00000010810","UBAP2L"
"ENSMMUG00000010989","KBTBD3"
"ENSMMUG00000001714","TXNRD3"
"ENSMMUG00000008664","FAIM"
"ENSMMUG00000060100","Metazoa_SRP"
"ENSMMUG00000011955","SHPRH"
