"SampleID","score","library name","title","organism","tissue","molecule","single or paired-end","instrument model","id","Pitt_id","vax_group","vax_dose","dose","TimeafterBCG","total_Mtb_CFU","log_Mtb_CFU","grans_nx","protect_status","processed data file","raw file","raw file 2","moduleID","norm_score"
"DFB3_98",5.92475842031419,"DFB3_98","DFB3 AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFB3",12417,"AE","3.70E+07","high","d2",71910,4.857,20,"not_protected","bcg_routecohort_processed.txt","DFB3_98_read1.fastq.gz","DFB3_98_read2.fastq.gz","M7",-0.00229558933707796
"DFB3_99",5.96042081603566,"DFB3_99","DFB3 AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFB3",12417,"AE","3.70E+07","high","wk2",71910,4.857,20,"not_protected","bcg_routecohort_processed.txt","DFB3_99_read1.fastq.gz","DFB3_99_read2.fastq.gz","M7",0.0333668063843877
"DFG1_133",5.87059026018219,"DFG1_133","DFG1 IV pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFG1",18217,"IV","3.70E+07","high","pre",1549460,6.19,8,"not_protected","bcg_routecohort_processed.txt","DFG1_133_read1.fastq.gz","DFG1_133_read2.fastq.gz","M7",0
"DFG1_134",5.64547839527813,"DFG1_134","DFG1 IV d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFG1",18217,"IV","3.70E+07","high","d2",1549460,6.19,8,"not_protected","bcg_routecohort_processed.txt","DFG1_134_read1.fastq.gz","DFG1_134_read2.fastq.gz","M7",-0.22511186490406
"DFG1_135",5.60729311640473,"DFG1_135","DFG1 IV wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFG1",18217,"IV","3.70E+07","high","wk2",1549460,6.19,8,"not_protected","bcg_routecohort_processed.txt","DFG1_135_read1.fastq.gz","DFG1_135_read2.fastq.gz","M7",-0.263297143777461
"DFG1_136",5.805945171704,"DFG1_136","DFG1 IV wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFG1",18217,"IV","3.70E+07","high","wk12",1549460,6.19,8,"not_protected","bcg_routecohort_processed.txt","DFG1_136_read1.fastq.gz","DFG1_136_read2.fastq.gz","M7",-0.0646450884781888
"DFI0_21",5.40535450424306,"DFI0_21","DFI0 AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFI0",35316,"AE","5.20E+07","high","pre",61549,4.789,60,"not_protected","bcg_routecohort_processed.txt","DFI0_21_read1.fastq.gz","DFI0_21_read2.fastq.gz","M7",0
"DFI0_22",5.44732166303459,"DFI0_22","DFI0 AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFI0",35316,"AE","5.20E+07","high","d2",61549,4.789,60,"not_protected","bcg_routecohort_processed.txt","DFI0_22_read1.fastq.gz","DFI0_22_read2.fastq.gz","M7",0.0419671587915316
"DFI0_23",5.68390010944968,"DFI0_23","DFI0 AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFI0",35316,"AE","5.20E+07","high","wk2",61549,4.789,60,"not_protected","bcg_routecohort_processed.txt","DFI0_23_read1.fastq.gz","DFI0_23_read2.fastq.gz","M7",0.278545605206618
"DFI0_24",5.79266502670454,"DFI0_24","DFI0 AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFI0",35316,"AE","5.20E+07","high","wk12",61549,4.789,60,"not_protected","bcg_routecohort_processed.txt","DFI0_24_read1.fastq.gz","DFI0_24_read2.fastq.gz","M7",0.387310522461474
"DFJ3_121",5.91607339801278,"DFJ3_121","DFJ3 AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFJ3",18617,"AE","3.70E+07","high","pre",74120,4.87,10,"not_protected","bcg_routecohort_processed.txt","DFJ3_121_read1.fastq.gz","DFJ3_121_read2.fastq.gz","M7",0
"DFJ3_122",6.04981556989169,"DFJ3_122","DFJ3 AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFJ3",18617,"AE","3.70E+07","high","d2",74120,4.87,10,"not_protected","bcg_routecohort_processed.txt","DFJ3_122_read1.fastq.gz","DFJ3_122_read2.fastq.gz","M7",0.133742171878911
"DFJ3_123",6.06477315269158,"DFJ3_123","DFJ3 AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFJ3",18617,"AE","3.70E+07","high","wk2",74120,4.87,10,"not_protected","bcg_routecohort_processed.txt","DFJ3_123_read1.fastq.gz","DFJ3_123_read2.fastq.gz","M7",0.148699754678796
"DFJ3_124",6.11349910850333,"DFJ3_124","DFJ3 AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFJ3",18617,"AE","3.70E+07","high","wk12",74120,4.87,10,"not_protected","bcg_routecohort_processed.txt","DFJ3_124_read1.fastq.gz","DFJ3_124_read2.fastq.gz","M7",0.197425710490547
"DFL6_129",5.68837701440975,"DFL6_129","DFL6 ID/AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFL6",18417,"ID/AE","3.7E+07 / 3.1E+05","high","pre",3057750,6.485,60,"not_protected","bcg_routecohort_processed.txt","DFL6_129_read1.fastq.gz","DFL6_129_read2.fastq.gz","M7",0
"DFL6_130",5.86918949646881,"DFL6_130","DFL6 ID/AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFL6",18417,"ID/AE","3.7E+07 / 3.1E+05","high","d2",3057750,6.485,60,"not_protected","bcg_routecohort_processed.txt","DFL6_130_read1.fastq.gz","DFL6_130_read2.fastq.gz","M7",0.180812482059057
"DFL6_131",5.93214685886494,"DFL6_131","DFL6 ID/AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFL6",18417,"ID/AE","3.7E+07 / 3.1E+05","high","wk2",3057750,6.485,60,"not_protected","bcg_routecohort_processed.txt","DFL6_131_read1.fastq.gz","DFL6_131_read2.fastq.gz","M7",0.243769844455184
"DFL6_132",5.88906682018615,"DFL6_132","DFL6 ID/AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFL6",18417,"ID/AE","3.7E+07 / 3.1E+05","high","wk12",3057750,6.485,60,"not_protected","bcg_routecohort_processed.txt","DFL6_132_read1.fastq.gz","DFL6_132_read2.fastq.gz","M7",0.200689805776395
"DFTA_85",5.53952564722318,"DFTA_85","DFTA IV pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFTA",13617,"IV","3.70E+07","high","pre",0,0,0,"protected","bcg_routecohort_processed.txt","DFTA_85_read1.fastq.gz","DFTA_85_read2.fastq.gz","M7",0
"DFTA_86",5.5960959669375,"DFTA_86","DFTA IV d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFTA",13617,"IV","3.70E+07","high","d2",0,0,0,"protected","bcg_routecohort_processed.txt","DFTA_86_read1.fastq.gz","DFTA_86_read2.fastq.gz","M7",0.0565703197143241
"DFTA_87",5.30231924778597,"DFTA_87","DFTA IV wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFTA",13617,"IV","3.70E+07","high","wk2",0,0,0,"protected","bcg_routecohort_processed.txt","DFTA_87_read1.fastq.gz","DFTA_87_read2.fastq.gz","M7",-0.237206399437211
"DFTA_88",5.61226125006317,"DFTA_88","DFTA IV wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFTA",13617,"IV","3.70E+07","high","wk12",0,0,0,"protected","bcg_routecohort_processed.txt","DFTA_88_read1.fastq.gz","DFTA_88_read2.fastq.gz","M7",0.0727356028399884
"DFVJ_1",5.31869314275199,"DFVJ_1","DFVJ ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFVJ",35616,"ID","3.50E+05","low","pre",19330,4.286,22,"not_protected","bcg_routecohort_processed.txt","DFVJ_1_read1.fastq.gz","DFVJ_1_read2.fastq.gz","M7",0
"DFVJ_2",5.4184772548056,"DFVJ_2","DFVJ ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFVJ",35616,"ID","3.50E+05","low","d2",19330,4.286,22,"not_protected","bcg_routecohort_processed.txt","DFVJ_2_read1.fastq.gz","DFVJ_2_read2.fastq.gz","M7",0.099784112053614
"DFVJ_3",5.55381690446711,"DFVJ_3","DFVJ ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFVJ",35616,"ID","3.50E+05","low","wk2",19330,4.286,22,"not_protected","bcg_routecohort_processed.txt","DFVJ_3_read1.fastq.gz","DFVJ_3_read2.fastq.gz","M7",0.235123761715119
"DFVJ_4",5.65164451168247,"DFVJ_4","DFVJ ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFVJ",35616,"ID","3.50E+05","low","wk12",19330,4.286,22,"not_protected","bcg_routecohort_processed.txt","DFVJ_4_read1.fastq.gz","DFVJ_4_read2.fastq.gz","M7",0.332951368930486
"DFWG_101",5.5439873718146,"DFWG_101","DFWG ID/AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFWG",13817,"ID/AE","3.7E+07 / 3.1E+05","high","pre",1123268,6.05,60,"not_protected","bcg_routecohort_processed.txt","DFWG_101_read1.fastq.gz","DFWG_101_read2.fastq.gz","M7",0
"DFWG_102",5.6375735258314,"DFWG_102","DFWG ID/AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFWG",13817,"ID/AE","3.7E+07 / 3.1E+05","high","d2",1123268,6.05,60,"not_protected","bcg_routecohort_processed.txt","DFWG_102_read1.fastq.gz","DFWG_102_read2.fastq.gz","M7",0.0935861540168039
"DFWG_103",5.76043472475174,"DFWG_103","DFWG ID/AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFWG",13817,"ID/AE","3.7E+07 / 3.1E+05","high","wk2",1123268,6.05,60,"not_protected","bcg_routecohort_processed.txt","DFWG_103_read1.fastq.gz","DFWG_103_read2.fastq.gz","M7",0.216447352937137
"DFWG_104",6.08843952220332,"DFWG_104","DFWG ID/AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFWG",13817,"ID/AE","3.7E+07 / 3.1E+05","high","wk12",1123268,6.05,60,"not_protected","bcg_routecohort_processed.txt","DFWG_104_read1.fastq.gz","DFWG_104_read2.fastq.gz","M7",0.544452150388716
"DFX6_5",5.68493261137339,"DFX6_5","DFX6 AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFX6",35016,"AE","5.20E+07","high","pre",697082,5.843,17,"not_protected","bcg_routecohort_processed.txt","DFX6_5_read1.fastq.gz","DFX6_5_read2.fastq.gz","M7",0
"DFX6_6",5.69114380560349,"DFX6_6","DFX6 AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFX6",35016,"AE","5.20E+07","high","d2",697082,5.843,17,"not_protected","bcg_routecohort_processed.txt","DFX6_6_read1.fastq.gz","DFX6_6_read2.fastq.gz","M7",0.00621119423009642
"DFX6_7",6.03467817046036,"DFX6_7","DFX6 AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFX6",35016,"AE","5.20E+07","high","wk2",697082,5.843,17,"not_protected","bcg_routecohort_processed.txt","DFX6_7_read1.fastq.gz","DFX6_7_read2.fastq.gz","M7",0.349745559086963
"DFX6_8",6.16806948553642,"DFX6_8","DFX6 AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFX6",35016,"AE","5.20E+07","high","wk12",697082,5.843,17,"not_protected","bcg_routecohort_processed.txt","DFX6_8_read1.fastq.gz","DFX6_8_read2.fastq.gz","M7",0.483136874163023
"DFXH_25",5.65278213806217,"DFXH_25","DFXH ID/AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFXH",36916,"ID/AE","5.2E+07 / 3.5E+05","high","pre",86330,4.936,19,"not_protected","bcg_routecohort_processed.txt","DFXH_25_read1.fastq.gz","DFXH_25_read2.fastq.gz","M7",0
"DFXH_26",5.67193475273305,"DFXH_26","DFXH ID/AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFXH",36916,"ID/AE","5.2E+07 / 3.5E+05","high","d2",86330,4.936,19,"not_protected","bcg_routecohort_processed.txt","DFXH_26_read1.fastq.gz","DFXH_26_read2.fastq.gz","M7",0.0191526146708751
"DFXH_27",5.89235294365982,"DFXH_27","DFXH ID/AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFXH",36916,"ID/AE","5.2E+07 / 3.5E+05","high","wk2",86330,4.936,19,"not_protected","bcg_routecohort_processed.txt","DFXH_27_read1.fastq.gz","DFXH_27_read2.fastq.gz","M7",0.239570805597646
"DFXH_28",5.96789795623542,"DFXH_28","DFXH ID/AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFXH",36916,"ID/AE","5.2E+07 / 3.5E+05","high","wk12",86330,4.936,19,"not_protected","bcg_routecohort_processed.txt","DFXH_28_read1.fastq.gz","DFXH_28_read2.fastq.gz","M7",0.315115818173247
"DFXL_17",5.68168073437754,"DFXL_17","DFXL ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFXL",35916,"ID","3.50E+05","low","pre",37530,4.574,22,"not_protected","bcg_routecohort_processed.txt","DFXL_17_read1.fastq.gz","DFXL_17_read2.fastq.gz","M7",0
"DFXL_18",5.80305892451105,"DFXL_18","DFXL ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFXL",35916,"ID","3.50E+05","low","d2",37530,4.574,22,"not_protected","bcg_routecohort_processed.txt","DFXL_18_read1.fastq.gz","DFXL_18_read2.fastq.gz","M7",0.121378190133512
"DFXL_19",5.75458419194866,"DFXL_19","DFXL ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFXL",35916,"ID","3.50E+05","low","wk2",37530,4.574,22,"not_protected","bcg_routecohort_processed.txt","DFXL_19_read1.fastq.gz","DFXL_19_read2.fastq.gz","M7",0.0729034575711189
"DFXL_20",5.84417154473061,"DFXL_20","DFXL ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFXL",35916,"ID","3.50E+05","low","wk12",37530,4.574,22,"not_protected","bcg_routecohort_processed.txt","DFXL_20_read1.fastq.gz","DFXL_20_read2.fastq.gz","M7",0.162490810353072
"DFZ4_93",5.88609050098883,"DFZ4_93","DFZ4 ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFZ4",12717,"ID","3.10E+05","low","pre",116495,5.066,22,"not_protected","bcg_routecohort_processed.txt","DFZ4_93_read1.fastq.gz","DFZ4_93_read2.fastq.gz","M7",0
"DFZ4_94",5.14079732250855,"DFZ4_94","DFZ4 ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFZ4",12717,"ID","3.10E+05","low","d2",116495,5.066,22,"not_protected","bcg_routecohort_processed.txt","DFZ4_94_read1.fastq.gz","DFZ4_94_read2.fastq.gz","M7",-0.745293178480275
"DFZ4_95",4.98518919416897,"DFZ4_95","DFZ4 ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFZ4",12717,"ID","3.10E+05","low","wk2",116495,5.066,22,"not_protected","bcg_routecohort_processed.txt","DFZ4_95_read1.fastq.gz","DFZ4_95_read2.fastq.gz","M7",-0.900901306819861
"DFZ4_96",6.06617202243292,"DFZ4_96","DFZ4 ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFZ4",12717,"ID","3.10E+05","low","wk12",116495,5.066,22,"not_protected","bcg_routecohort_processed.txt","DFZ4_96_read1.fastq.gz","DFZ4_96_read2.fastq.gz","M7",0.180081521444096
"DG02_125",5.86496074957831,"DG02_125","DG02 HD-ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG02",18517,"HD-ID","2.90E+07","high","pre",60880,4.784,20,"not_protected","bcg_routecohort_processed.txt","DG02_125_read1.fastq.gz","DG02_125_read2.fastq.gz","M7",0
"DG02_126",5.92595347595934,"DG02_126","DG02 HD-ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG02",18517,"HD-ID","2.90E+07","high","d2",60880,4.784,20,"not_protected","bcg_routecohort_processed.txt","DG02_126_read1.fastq.gz","DG02_126_read2.fastq.gz","M7",0.0609927263810297
"DG02_127",5.95768428335247,"DG02_127","DG02 HD-ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG02",18517,"HD-ID","2.90E+07","high","wk2",60880,4.784,20,"not_protected","bcg_routecohort_processed.txt","DG02_127_read1.fastq.gz","DG02_127_read2.fastq.gz","M7",0.0927235337741612
"DG02_128",5.90107778045111,"DG02_128","DG02 HD-ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG02",18517,"HD-ID","2.90E+07","high","wk12",60880,4.784,20,"not_protected","bcg_routecohort_processed.txt","DG02_128_read1.fastq.gz","DG02_128_read2.fastq.gz","M7",0.0361170308727958
"DG05_10",5.89363032083126,"DG05_10","DG05 ID/AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG05",36516,"ID/AE","5.2E+07 / 3.5E+05","high","d2",310350,5.492,26,"not_protected","bcg_routecohort_processed.txt","DG05_10_read1.fastq.gz","DG05_10_read2.fastq.gz","M7",0.0303778002313226
"DG05_11",5.8237613059075,"DG05_11","DG05 ID/AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG05",36516,"ID/AE","5.2E+07 / 3.5E+05","high","wk2",310350,5.492,26,"not_protected","bcg_routecohort_processed.txt","DG05_11_read1.fastq.gz","DG05_11_read2.fastq.gz","M7",-0.0394912146924442
"DG05_12",6.02581097488254,"DG05_12","DG05 ID/AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG05",36516,"ID/AE","5.2E+07 / 3.5E+05","high","wk12",310350,5.492,26,"not_protected","bcg_routecohort_processed.txt","DG05_12_read1.fastq.gz","DG05_12_read2.fastq.gz","M7",0.162558454282595
"DG05_9",5.86325252059994,"DG05_9","DG05 ID/AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG05",36516,"ID/AE","5.2E+07 / 3.5E+05","high","pre",310350,5.492,26,"not_protected","bcg_routecohort_processed.txt","DG05_9_read1.fastq.gz","DG05_9_read2.fastq.gz","M7",0
"DG49_137",5.93377747844881,"DG49_137","DG49 HD-ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG49",18717,"HD-ID","2.90E+07","high","pre",185198,5.268,10,"not_protected","bcg_routecohort_processed.txt","DG49_137_read1.fastq.gz","DG49_137_read2.fastq.gz","M7",0
"DG49_138",5.77063336845026,"DG49_138","DG49 HD-ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG49",18717,"HD-ID","2.90E+07","high","d2",185198,5.268,10,"not_protected","bcg_routecohort_processed.txt","DG49_138_read1.fastq.gz","DG49_138_read2.fastq.gz","M7",-0.163144109998552
"DG49_139",5.96543233948355,"DG49_139","DG49 HD-ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG49",18717,"HD-ID","2.90E+07","high","wk2",185198,5.268,10,"not_protected","bcg_routecohort_processed.txt","DG49_139_read1.fastq.gz","DG49_139_read2.fastq.gz","M7",0.0316548610347462
"DG49_140",5.96523636389222,"DG49_140","DG49 HD-ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG49",18717,"HD-ID","2.90E+07","high","wk12",185198,5.268,10,"not_protected","bcg_routecohort_processed.txt","DG49_140_read1.fastq.gz","DG49_140_read2.fastq.gz","M7",0.0314588854434144
"DG75_105",5.92769010652322,"DG75_105","DG75 IV pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG75",12517,"IV","3.70E+07","high","pre",0,0,0,"protected","bcg_routecohort_processed.txt","DG75_105_read1.fastq.gz","DG75_105_read2.fastq.gz","M7",0
"DG75_106",5.74109087846422,"DG75_106","DG75 IV d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG75",12517,"IV","3.70E+07","high","d2",0,0,0,"protected","bcg_routecohort_processed.txt","DG75_106_read1.fastq.gz","DG75_106_read2.fastq.gz","M7",-0.186599228058991
"DG75_107",5.73085984767047,"DG75_107","DG75 IV wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG75",12517,"IV","3.70E+07","high","wk2",0,0,0,"protected","bcg_routecohort_processed.txt","DG75_107_read1.fastq.gz","DG75_107_read2.fastq.gz","M7",-0.196830258852741
"DG75_108",6.02080779063964,"DG75_108","DG75 IV wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG75",12517,"IV","3.70E+07","high","wk12",0,0,0,"protected","bcg_routecohort_processed.txt","DG75_108_read1.fastq.gz","DG75_108_read2.fastq.gz","M7",0.0931176841164278
"DG82_81",5.64012908895759,"DG82_81","DG82 ID/AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG82",13917,"ID/AE","3.7E+07 / 3.1E+05","high","pre",11395,4.057,17,"not_protected","bcg_routecohort_processed.txt","DG82_81_read1.fastq.gz","DG82_81_read2.fastq.gz","M7",0
"DG82_82",5.37183171730897,"DG82_82","DG82 ID/AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG82",13917,"ID/AE","3.7E+07 / 3.1E+05","high","d2",11395,4.057,17,"not_protected","bcg_routecohort_processed.txt","DG82_82_read1.fastq.gz","DG82_82_read2.fastq.gz","M7",-0.268297371648627
"DG82_83",5.90235870490221,"DG82_83","DG82 ID/AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG82",13917,"ID/AE","3.7E+07 / 3.1E+05","high","wk2",11395,4.057,17,"not_protected","bcg_routecohort_processed.txt","DG82_83_read1.fastq.gz","DG82_83_read2.fastq.gz","M7",0.262229615944613
"DG82_84",5.89118137548988,"DG82_84","DG82 ID/AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG82",13917,"ID/AE","3.7E+07 / 3.1E+05","high","wk12",11395,4.057,17,"not_protected","bcg_routecohort_processed.txt","DG82_84_read1.fastq.gz","DG82_84_read2.fastq.gz","M7",0.251052286532289
"DJF9_29",5.66846825348057,"DJF9_29","DJF9 IV pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DJF9",36316,"IV","5.20E+07","high","pre",45,1.663,3,"protected","bcg_routecohort_processed.txt","DJF9_29_read1.fastq.gz","DJF9_29_read2.fastq.gz","M7",0
