"SampleID","score","library name","title","organism","tissue","molecule","single or paired-end","instrument model","id","Pitt_id","BCG_dose_log10","dose","TimeafterBCG","total_Mtb_CFU","log_Mtb_CFU","grans_nx","log_grans_nx","protect_status","processed data file","raw file","raw file 2","moduleID","norm_score"
"DGFV_d2Pre",7.64162119781157,"DGFV_d2Pre","DGFV low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFV",18119,5.49,"low","d2",9118,3.96,"7",0.9,"not_protected","ivbcg_dosecohort_processed.txt","DGFV_d2Pre_read1.fastq.gz","DGFV_d2Pre_read2.fastq.gz","M6",-0.443140056876986
"DGFV_wk12Pre",7.02884587815941,"DGFV_wk12Pre","DGFV low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFV",18119,5.49,"low","wk12",9118,3.96,"7",0.9,"not_protected","ivbcg_dosecohort_processed.txt","DGFV_wk12Pre_read1.fastq.gz","DGFV_wk12Pre_read2.fastq.gz","M6",-1.05591537652915
"DGFV_wk2Pre",7.60402554026562,"DGFV_wk2Pre","DGFV low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFV",18119,5.49,"low","wk2",9118,3.96,"7",0.9,"not_protected","ivbcg_dosecohort_processed.txt","DGFV_wk2Pre_read1.fastq.gz","DGFV_wk2Pre_read2.fastq.gz","M6",-0.480735714422935
"DGFV_wk4Pre",7.77548247742913,"DGFV_wk4Pre","DGFV low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFV",18119,5.49,"low","wk4",9118,3.96,"7",0.9,"not_protected","ivbcg_dosecohort_processed.txt","DGFV_wk4Pre_read1.fastq.gz","DGFV_wk4Pre_read2.fastq.gz","M6",-0.309278777259426
"DGFV_wkm4Pre",8.08476125468855,"DGFV_wkm4Pre","DGFV low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGFV",18119,5.49,"low","pre",9118,3.96,"7",0.9,"not_protected","ivbcg_dosecohort_processed.txt","DGFV_wkm4Pre_read1.fastq.gz","DGFV_wkm4Pre_read2.fastq.gz","M6",0
"DGGG_d2Pre",7.2381233606464,"DGGG_d2Pre","DGGG low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGGG",18019,5.14,"low","d2",40082,4.6,"4",0.7,"not_protected","ivbcg_dosecohort_processed.txt","DGGG_d2Pre_read1.fastq.gz","DGGG_d2Pre_read2.fastq.gz","M6",-0.143984444054335
"DGGG_wk12Pre",7.14485406210569,"DGGG_wk12Pre","DGGG low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGGG",18019,5.14,"low","wk12",40082,4.6,"4",0.7,"not_protected","ivbcg_dosecohort_processed.txt","DGGG_wk12Pre_read1.fastq.gz","DGGG_wk12Pre_read2.fastq.gz","M6",-0.237253742595043
"DGGG_wk2Pre",7.09943561831681,"DGGG_wk2Pre","DGGG low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGGG",18019,5.14,"low","wk2",40082,4.6,"4",0.7,"not_protected","ivbcg_dosecohort_processed.txt","DGGG_wk2Pre_read1.fastq.gz","DGGG_wk2Pre_read2.fastq.gz","M6",-0.28267218638392
"DGGG_wk4Pre",7.36761617307981,"DGGG_wk4Pre","DGGG low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGGG",18019,5.14,"low","wk4",40082,4.6,"4",0.7,"not_protected","ivbcg_dosecohort_processed.txt","DGGG_wk4Pre_read1.fastq.gz","DGGG_wk4Pre_read2.fastq.gz","M6",-0.0144916316209196
"DGGG_wkm4Pre",7.38210780470073,"DGGG_wkm4Pre","DGGG low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGGG",18019,5.14,"low","pre",40082,4.6,"4",0.7,"not_protected","ivbcg_dosecohort_processed.txt","DGGG_wkm4Pre_read1.fastq.gz","DGGG_wkm4Pre_read2.fastq.gz","M6",0
"DGHR_d2Pre",7.23002459039172,"DGHR_d2Pre","DGHR low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGHR",18519,5.49,"low","d2",243454,5.39,"18",1.28,"not_protected","ivbcg_dosecohort_processed.txt","DGHR_d2Pre_read1.fastq.gz","DGHR_d2Pre_read2.fastq.gz","M6",-0.515137544035238
"DGHR_wk12Pre",6.97144656998965,"DGHR_wk12Pre","DGHR low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGHR",18519,5.49,"low","wk12",243454,5.39,"18",1.28,"not_protected","ivbcg_dosecohort_processed.txt","DGHR_wk12Pre_read1.fastq.gz","DGHR_wk12Pre_read2.fastq.gz","M6",-0.773715564437307
"DGHR_wk2Pre",7.57746787460409,"DGHR_wk2Pre","DGHR low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGHR",18519,5.49,"low","wk2",243454,5.39,"18",1.28,"not_protected","ivbcg_dosecohort_processed.txt","DGHR_wk2Pre_read1.fastq.gz","DGHR_wk2Pre_read2.fastq.gz","M6",-0.167694259822867
"DGHR_wk4Pre",7.60893022659042,"DGHR_wk4Pre","DGHR low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGHR",18519,5.49,"low","wk4",243454,5.39,"18",1.28,"not_protected","ivbcg_dosecohort_processed.txt","DGHR_wk4Pre_read1.fastq.gz","DGHR_wk4Pre_read2.fastq.gz","M6",-0.136231907836533
"DGHR_wkm4Pre",7.74516213442696,"DGHR_wkm4Pre","DGHR low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGHR",18519,5.49,"low","pre",243454,5.39,"18",1.28,"not_protected","ivbcg_dosecohort_processed.txt","DGHR_wkm4Pre_read1.fastq.gz","DGHR_wkm4Pre_read2.fastq.gz","M6",0
"DGIT_d2Pre",6.44779388100836,"DGIT_d2Pre","DGIT low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGIT",3718,4.59,"low","d2",44635,4.65,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","DGIT_d2Pre_read1.fastq.gz","DGIT_d2Pre_read2.fastq.gz","M6",-0.234718259496162
"DGIT_wk12Pre",6.4237303355058,"DGIT_wk12Pre","DGIT low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGIT",3718,4.59,"low","wk12",44635,4.65,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","DGIT_wk12Pre_read1.fastq.gz","DGIT_wk12Pre_read2.fastq.gz","M6",-0.258781804998718
"DGIT_wk2Pre",6.38596756937023,"DGIT_wk2Pre","DGIT low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGIT",3718,4.59,"low","wk2",44635,4.65,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","DGIT_wk2Pre_read1.fastq.gz","DGIT_wk2Pre_read2.fastq.gz","M6",-0.296544571134288
"DGIT_wk4Pre",6.26963682814877,"DGIT_wk4Pre","DGIT low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGIT",3718,4.59,"low","wk4",44635,4.65,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","DGIT_wk4Pre_read1.fastq.gz","DGIT_wk4Pre_read2.fastq.gz","M6",-0.41287531235575
"DGIT_wkm4Pre",6.68251214050452,"DGIT_wkm4Pre","DGIT low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGIT",3718,4.59,"low","pre",44635,4.65,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","DGIT_wkm4Pre_read1.fastq.gz","DGIT_wkm4Pre_read2.fastq.gz","M6",0
"DGJB_d2Pre",6.82444293128767,"DGJB_d2Pre","DGJB high dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGJB",3918,7.4,"high","d2",0,0,"1",0.3,"protected","ivbcg_dosecohort_processed.txt","DGJB_d2Pre_read1.fastq.gz","DGJB_d2Pre_read2.fastq.gz","M6",-0.290533025315999
"DGJB_wk12Pre",7.07322556864755,"DGJB_wk12Pre","DGJB high dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGJB",3918,7.4,"high","wk12",0,0,"1",0.3,"protected","ivbcg_dosecohort_processed.txt","DGJB_wk12Pre_read1.fastq.gz","DGJB_wk12Pre_read2.fastq.gz","M6",-0.0417503879561121
"DGJB_wk2Pre",6.19712552589216,"DGJB_wk2Pre","DGJB high dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGJB",3918,7.4,"high","wk2",0,0,"1",0.3,"protected","ivbcg_dosecohort_processed.txt","DGJB_wk2Pre_read1.fastq.gz","DGJB_wk2Pre_read2.fastq.gz","M6",-0.917850430711508
"DGJB_wk4Pre",6.51632142882307,"DGJB_wk4Pre","DGJB high dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGJB",3918,7.4,"high","wk4",0,0,"1",0.3,"protected","ivbcg_dosecohort_processed.txt","DGJB_wk4Pre_read1.fastq.gz","DGJB_wk4Pre_read2.fastq.gz","M6",-0.598654527780591
"DGJB_wkm4Pre",7.11497595660367,"DGJB_wkm4Pre","DGJB high dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGJB",3918,7.4,"high","pre",0,0,"1",0.3,"protected","ivbcg_dosecohort_processed.txt","DGJB_wkm4Pre_read1.fastq.gz","DGJB_wkm4Pre_read2.fastq.gz","M6",0
"DGJR_d2Pre",6.74065585703099,"DGJR_d2Pre","DGJR low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGJR",18219,5.49,"low","d2",1625,3.21,"3",0.6,"not_protected","ivbcg_dosecohort_processed.txt","DGJR_d2Pre_read1.fastq.gz","DGJR_d2Pre_read2.fastq.gz","M6",-0.631090362647826
"DGJR_wk12Pre",6.81867623017524,"DGJR_wk12Pre","DGJR low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGJR",18219,5.49,"low","wk12",1625,3.21,"3",0.6,"not_protected","ivbcg_dosecohort_processed.txt","DGJR_wk12Pre_read1.fastq.gz","DGJR_wk12Pre_read2.fastq.gz","M6",-0.55306998950358
"DGJR_wk2Pre",6.79951551779439,"DGJR_wk2Pre","DGJR low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGJR",18219,5.49,"low","wk2",1625,3.21,"3",0.6,"not_protected","ivbcg_dosecohort_processed.txt","DGJR_wk2Pre_read1.fastq.gz","DGJR_wk2Pre_read2.fastq.gz","M6",-0.572230701884427
"DGJR_wk4Pre",6.62888044801818,"DGJR_wk4Pre","DGJR low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGJR",18219,5.49,"low","wk4",1625,3.21,"3",0.6,"not_protected","ivbcg_dosecohort_processed.txt","DGJR_wk4Pre_read1.fastq.gz","DGJR_wk4Pre_read2.fastq.gz","M6",-0.742865771660639
"DGJR_wkm4Pre",7.37174621967882,"DGJR_wkm4Pre","DGJR low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGJR",18219,5.49,"low","pre",1625,3.21,"3",0.6,"not_protected","ivbcg_dosecohort_processed.txt","DGJR_wkm4Pre_read1.fastq.gz","DGJR_wkm4Pre_read2.fastq.gz","M6",0
"DGLF_d2Pre",7.46623885360216,"DGLF_d2Pre","DGLF low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGLF",2918,5.66,"low","d2",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","DGLF_d2Pre_read1.fastq.gz","DGLF_d2Pre_read2.fastq.gz","M6",0.196187986823227
"DGLF_wk12Pre",7.04656632456492,"DGLF_wk12Pre","DGLF low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGLF",2918,5.66,"low","wk12",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","DGLF_wk12Pre_read1.fastq.gz","DGLF_wk12Pre_read2.fastq.gz","M6",-0.223484542214015
"DGLF_wk2Pre",7.46894429182176,"DGLF_wk2Pre","DGLF low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGLF",2918,5.66,"low","wk2",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","DGLF_wk2Pre_read1.fastq.gz","DGLF_wk2Pre_read2.fastq.gz","M6",0.198893425042828
"DGLF_wk4Pre",6.8891355634151,"DGLF_wk4Pre","DGLF low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGLF",2918,5.66,"low","wk4",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","DGLF_wk4Pre_read1.fastq.gz","DGLF_wk4Pre_read2.fastq.gz","M6",-0.380915303363832
"DGLF_wkm4Pre",7.27005086677893,"DGLF_wkm4Pre","DGLF low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DGLF",2918,5.66,"low","pre",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","DGLF_wkm4Pre_read1.fastq.gz","DGLF_wkm4Pre_read2.fastq.gz","M6",0
"HAR_d2Pre",7.23282000805047,"HAR_d2Pre","HAR low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HAR",18619,5.49,"low","d2",669933,5.83,"14",1.18,"not_protected","ivbcg_dosecohort_processed.txt","HAR_d2Pre_read1.fastq.gz","HAR_d2Pre_read2.fastq.gz","M6",-0.229771152738072
"HAR_wk12Pre",6.99055261238758,"HAR_wk12Pre","HAR low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HAR",18619,5.49,"low","wk12",669933,5.83,"14",1.18,"not_protected","ivbcg_dosecohort_processed.txt","HAR_wk12Pre_read1.fastq.gz","HAR_wk12Pre_read2.fastq.gz","M6",-0.472038548400965
"HAR_wk2Pre",6.77002625030016,"HAR_wk2Pre","HAR low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HAR",18619,5.49,"low","wk2",669933,5.83,"14",1.18,"not_protected","ivbcg_dosecohort_processed.txt","HAR_wk2Pre_read1.fastq.gz","HAR_wk2Pre_read2.fastq.gz","M6",-0.69256491048838
"HAR_wk4Pre",7.48321423358708,"HAR_wk4Pre","HAR low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HAR",18619,5.49,"low","wk4",669933,5.83,"14",1.18,"not_protected","ivbcg_dosecohort_processed.txt","HAR_wk4Pre_read1.fastq.gz","HAR_wk4Pre_read2.fastq.gz","M6",0.0206230727985366
"HAR_wkm4Pre",7.46259116078854,"HAR_wkm4Pre","HAR low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HAR",18619,5.49,"low","pre",669933,5.83,"14",1.18,"not_protected","ivbcg_dosecohort_processed.txt","HAR_wkm4Pre_read1.fastq.gz","HAR_wkm4Pre_read2.fastq.gz","M6",0
"HCZ_d2Pre",7.64190666730621,"HCZ_d2Pre","HCZ low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCZ",18719,5.14,"low","d2",2775,3.44,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","HCZ_d2Pre_read1.fastq.gz","HCZ_d2Pre_read2.fastq.gz","M6",-0.22095589827292
"HCZ_wk12Pre",7.16575820133646,"HCZ_wk12Pre","HCZ low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCZ",18719,5.14,"low","wk12",2775,3.44,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","HCZ_wk12Pre_read1.fastq.gz","HCZ_wk12Pre_read2.fastq.gz","M6",-0.697104364242667
"HCZ_wk2Pre",7.05118682810018,"HCZ_wk2Pre","HCZ low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCZ",18719,5.14,"low","wk2",2775,3.44,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","HCZ_wk2Pre_read1.fastq.gz","HCZ_wk2Pre_read2.fastq.gz","M6",-0.811675737478947
"HCZ_wk4Pre",7.81138822784447,"HCZ_wk4Pre","HCZ low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCZ",18719,5.14,"low","wk4",2775,3.44,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","HCZ_wk4Pre_read1.fastq.gz","HCZ_wk4Pre_read2.fastq.gz","M6",-0.0514743377346587
"HCZ_wkm4Pre",7.86286256557913,"HCZ_wkm4Pre","HCZ low dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCZ",18719,5.14,"low","pre",2775,3.44,"1",0.3,"not_protected","ivbcg_dosecohort_processed.txt","HCZ_wkm4Pre_read1.fastq.gz","HCZ_wkm4Pre_read2.fastq.gz","M6",0
"O1K_d2Pre",6.60247522581354,"O1K_d2Pre","O1K high dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O1K",3618,6.39,"high","d2",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","O1K_d2Pre_read1.fastq.gz","O1K_d2Pre_read2.fastq.gz","M6",-1.04404589840801
"O1K_wk12Pre",7.26372694315347,"O1K_wk12Pre","O1K high dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O1K",3618,6.39,"high","wk12",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","O1K_wk12Pre_read1.fastq.gz","O1K_wk12Pre_read2.fastq.gz","M6",-0.382794181068076
"O1K_wk2Pre",7.0639302888624,"O1K_wk2Pre","O1K high dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O1K",3618,6.39,"high","wk2",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","O1K_wk2Pre_read1.fastq.gz","O1K_wk2Pre_read2.fastq.gz","M6",-0.582590835359146
"O1K_wk4Pre",7.02077628127661,"O1K_wk4Pre","O1K high dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O1K",3618,6.39,"high","wk4",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","O1K_wk4Pre_read1.fastq.gz","O1K_wk4Pre_read2.fastq.gz","M6",-0.625744842944942
"O1K_wkm4Pre",7.64652112422155,"O1K_wkm4Pre","O1K high dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O1K",3618,6.39,"high","pre",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","O1K_wkm4Pre_read1.fastq.gz","O1K_wkm4Pre_read2.fastq.gz","M6",0
"OBC_d2Pre",6.7915207048778,"OBC_d2Pre","OBC high dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OBC",4818,6.84,"high","d2",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","OBC_d2Pre_read1.fastq.gz","OBC_d2Pre_read2.fastq.gz","M6",-0.301052266335465
"OBC_wk12Pre",6.59014529550713,"OBC_wk12Pre","OBC high dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OBC",4818,6.84,"high","wk12",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","OBC_wk12Pre_read1.fastq.gz","OBC_wk12Pre_read2.fastq.gz","M6",-0.502427675706136
"OBC_wk2Pre",6.18184047996666,"OBC_wk2Pre","OBC high dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OBC",4818,6.84,"high","wk2",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","OBC_wk2Pre_read1.fastq.gz","OBC_wk2Pre_read2.fastq.gz","M6",-0.910732491246601
"OBC_wk4Pre",6.077869163543,"OBC_wk4Pre","OBC high dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OBC",4818,6.84,"high","wk4",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","OBC_wk4Pre_read1.fastq.gz","OBC_wk4Pre_read2.fastq.gz","M6",-1.01470380767026
"OBC_wkm4Pre",7.09257297121326,"OBC_wkm4Pre","OBC high dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OBC",4818,6.84,"high","pre",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","OBC_wkm4Pre_read1.fastq.gz","OBC_wkm4Pre_read2.fastq.gz","M6",0
"PP13A08B_d2Pre",7.62788367286188,"PP13A08B_d2Pre","PP13A08B low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","PP13A08B",3018,5.31,"low","d2",651031,5.81,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","PP13A08B_d2Pre_read1.fastq.gz","PP13A08B_d2Pre_read2.fastq.gz","M6",0.168349194946886
"PP13A08B_pre_imput",7.459534477915,"PP13A08B_d2Pre","PP13A08B low dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","PP13A08B",3018,5.31,"low","pre",651031,5.81,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","PP13A08B_d2Pre_read1.fastq.gz","PP13A08B_d2Pre_read2.fastq.gz","M6",0
"PP13A08B_wk12Pre",7.22390032992537,"PP13A08B_wk12Pre","PP13A08B low dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","PP13A08B",3018,5.31,"low","wk12",651031,5.81,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","PP13A08B_wk12Pre_read1.fastq.gz","PP13A08B_wk12Pre_read2.fastq.gz","M6",-0.235634147989629
"PP13A08B_wk2Pre",6.85766850663639,"PP13A08B_wk2Pre","PP13A08B low dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","PP13A08B",3018,5.31,"low","wk2",651031,5.81,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","PP13A08B_wk2Pre_read1.fastq.gz","PP13A08B_wk2Pre_read2.fastq.gz","M6",-0.601865971278603
"PP13A08B_wk4Pre",6.91479581688297,"PP13A08B_wk4Pre","PP13A08B low dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","PP13A08B",3018,5.31,"low","wk4",651031,5.81,"tntc",2,"not_protected","ivbcg_dosecohort_processed.txt","PP13A08B_wk4Pre_read1.fastq.gz","PP13A08B_wk4Pre_read2.fastq.gz","M6",-0.54473866103203
"13N022_d2Pre",6.00530352653054,"13N022_d2Pre","13N022 high dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","13N022",3218,6.39,"high","d2",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","13N022_d2Pre_read1.fastq.gz","13N022_d2Pre_read2.fastq.gz","M7",-0.447895756567251
"13N022_wk12Pre",6.33153154507226,"13N022_wk12Pre","13N022 high dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","13N022",3218,6.39,"high","wk12",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","13N022_wk12Pre_read1.fastq.gz","13N022_wk12Pre_read2.fastq.gz","M7",-0.121667738025536
"13N022_wk2Pre",6.06669729778107,"13N022_wk2Pre","13N022 high dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","13N022",3218,6.39,"high","wk2",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","13N022_wk2Pre_read1.fastq.gz","13N022_wk2Pre_read2.fastq.gz","M7",-0.386501985316728
"13N022_wk4Pre",6.4420574435649,"13N022_wk4Pre","13N022 high dose IV BCG wk4","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","13N022",3218,6.39,"high","wk4",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","13N022_wk4Pre_read1.fastq.gz","13N022_wk4Pre_read2.fastq.gz","M7",-0.0111418395328968
"13N022_wkm4Pre",6.45319928309779,"13N022_wkm4Pre","13N022 high dose IV BCG pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","13N022",3218,6.39,"high","pre",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","13N022_wkm4Pre_read1.fastq.gz","13N022_wkm4Pre_read2.fastq.gz","M7",0
"13N023_d2Pre",5.98312298933519,"13N023_d2Pre","13N023 high dose IV BCG d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","13N023",4218,6.39,"high","d2",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","13N023_d2Pre_read1.fastq.gz","13N023_d2Pre_read2.fastq.gz","M7",-0.479799886371771
"13N023_wk12Pre",6.29799411782371,"13N023_wk12Pre","13N023 high dose IV BCG wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","13N023",4218,6.39,"high","wk12",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","13N023_wk12Pre_read1.fastq.gz","13N023_wk12Pre_read2.fastq.gz","M7",-0.164928757883252
"13N023_wk2Pre",6.07109447073542,"13N023_wk2Pre","13N023 high dose IV BCG wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","13N023",4218,6.39,"high","wk2",0,0,"0",0,"protected","ivbcg_dosecohort_processed.txt","13N023_wk2Pre_read1.fastq.gz","13N023_wk2Pre_read2.fastq.gz","M7",-0.391828404971537
